Name,Review,SkuInfo,Date,StarCount
X***r,Bought navy blue but got light blue instead??? 6 out of 6 was light blue. Only the black was correct,Color Family:Black,06 Apr 2022,3
NUR I.,,color_family:White,1  week ago,3
rajez,a few pieces stick to each other and came without earloop,Color Family:Light Blue,02 Mar 2022,3
a***a,boleh katakan tiap bulan beli mask dekat sini sebab murah. tapi ada je 4/5 missing item tak boleh refund pulak tu. mula mula tak pe la takat 30 sen je 1 pack.  annoying jugak kalau kumpul kumpul dekat 20 ringgit jugak. kali ni cuba chat pasal missing item tapi tak balas pun lol.,color_family:Headloop Purple,25 Oct 2023,3
Lee C.,strong smell. thin.,Color Family:Black,28 Jul 2022,3
1***6,还可以,color_family:Black,21 Feb 2023,3
Irma S.,untuk dewasa boleh lah,color_family:Ombre Gradient,19 Jan 2023,3
0***0,Received is dark purple different color not same like picture,color_family:Purple,14 Jul 2023,3
s***.,"The quality is not very good, too thin, not genuine.  Considering the price, this is the quality!
质量不是很好，太单薄了，不是正版的。 考虑到这个价格，就是这般质量吧！",color_family:Black,30 Oct 2022,3
宇棠 黄.,,color_family:White,19  hours ago,3
L***.,Kurang dua bungkus.Harga berpatutan.,Color Family:Black,06 Jul 2022,3
Elaine,"The quality is not very good and too thin, but the price is cheap but still usable.",color_family:Light green,25 May 2023,3
S***.,Order 4 pack but received only 2 pack.,Color Family:Black,27 Feb 2022,3
Karen Y.,slow delivery,color_family:Navy Blue,26 Sep 2022,3
hafiy A.,,color_family:Black,30 Sep 2022,3
Ika A.,"I was wondering if headloop and earloop mask is the same item? Received earloopt type, description was headloop.",Color Family:Headloop Purple,18 Apr 2022,3
Hweeqin,"The thing arrived, but there was no notice to change the color.",color_family:Grey,13 Aug 2022,3
j***.,been waiting few day finally i have receive the item but not so satisfied with the color that i received. if no stock can let me know if i want to accept others color but instead direct change it without inform me.  product mask im still have not use it so would not know the quality yet.,color_family:Navy Blue,09 Mar 2023,3
joyce,"the
 pink is not the pink as shown",Color Family:White,20 Mar 2022,3
*******313,The parcel was received in good condition but 2packs are different colors for my order. I order 2 packs of Dark Red but the seller gives me 2 packs of Dark Pink 🙄 some more sizes bigger than the other colors.,color_family:Dark Red,20 Sep 2022,3
Rahim A.,,color_family:Navy Blue,01 Oct 2023,3
0***0,nipis,color_family:Black,07 Oct 2022,3
Elaine L.,"tak sama dengan gambar punya, sgt nipis",Color Family:Black,20 Jul 2022,3
samsudin B.,kualiti kurang,color_family:Green,25 Nov 2022,3
Danny T.,I like the color variation but the white and black mask is ultra thin. Doesn’t feel like a “4 layer” mask at all.,color_family:Dark Red,05 Nov 2022,3
cheng S.,现在便宜的口罩越做越薄😥😥😥,Color Family:Light Blue,18 Feb 2022,3
Kartini P.,,color_family:Random Pattern,06 Apr 2023,3
wendy L.,The quality for some color is good but some color is very thin.,color_family:Dark Red,22 Sep 2022,3
J***.,only 98 missing 2,color_family:Black,04 Apr 2023,3
i***l,"orde color putih 3 tapi dpt 2 je lagi satu dia ganti warna hitam, sepatutnya bagi je lah tahu customer kalau color putih x de, kecewa sikitlah",Color Family:White,13 Feb 2022,3
Rohaya B.,kali pertama beli tak cukup barang pek yg 10pcs kurang 6pek sepatutnya 31 pek....facemask budak ada 9kotak sahaja satu kotak lagi dah terbuka dari plastik cuma ada 25pcs sahaja ....sangat sedihhh,Color Family:Navy Blue,16 Apr 2022,3
L***.,Thin,color_family:Navy Blue,26 Sep 2022,3
Sharon L.,Order 15 pack but only received 14 pack.,Color Family:Grey,13 Mar 2022,3
S***.,"All items received in good condition, but mask color not sent as per order. 😏",color_family:Light Brown,05 Mar 2023,3
roshidah A.,harga murah tp penghantaran keluar lambat DH lah lambat dpt brg pun X cukup nasib  murah Kira halal jelh,Color Family:GreyPattern20PCS,15 Aug 2022,3
Ummu S.,Barang dh sampai dengan baik. Tapi penghantaran sangat lambat.,Color Family:Black,17 Feb 2022,3
Koh S.,,color_family:Black,13 Dec 2022,3
Kok S.,Fast delivery & nice products,Color Family:Black,28 Mar 2022,3
ngaichoo,,Color Family:White,29 Jul 2022,3
Ai W.,,color_family:Light blue,15 Dec 2022,3
Rahim A.,,color_family:Black,01 Oct 2023,3
NUR I.,,color_family:Black,1  week ago,3
Chan K.,,color_family:Navy Blue,16 Sep 2022,3
Ridzma,dark red dgn pink sama ke? 🙄,color_family:Dark Red,13 Aug 2022,3
Ivan L.,x.x,Color Family:Grey,24 Feb 2022,3
Tony Y.,送错地址，那个人不是他的物品他折开贴回给我，卖家不 负责任,color_family:Dark Blue,21 Apr 2023,3
Sharon T.,product ok,Color Family:Light blue,23 Jun 2022,3
chua Y.,,color_family:White,26 Mar 2023,3
Chun L.,"sending me different brand of masks ,not as advertised and shown.",Color Family:Black,19 Feb 2022,3
jazz L.,"Normal, but same print very ""Funny”",color_family:Pink,04 Jun 2023,3
R***.,"The packet of the mask is ripped off. Although, the mask is still in good condition. I’m just wondering why is it being ripped off.",Color Family:Black,03 Apr 2022,3
D***.,Nipis.. Berbanding dulu...,color_family:Headloop Grey,21 Oct 2022,3
Rahim A.,,color_family:White,01 Oct 2023,3
1***9,"with price ok. but this is very very think cloth, not good to be used for real pandemic precautions, but to use it in case mask is necessary to wear due to restrictions.",color_family:Black,26 Aug 2022,3
TEE L.,quality so so,Color Family:Light blue,04 Mar 2022,3
tnesh S.,,color_family:Navy Blue,21 Jun 2023,3
Champion W.,,color_family:Purple,20 Jun 2023,3
Tan P.,,color_family:Black,03 Mar 2023,3
erwan S.,kf94 dah makin nipis..dulu tebal jek,Color Family:Headloop Pink,15 May 2022,3
T***.,The mask is different from the previous ones. This is smaller and tighter. Feeling uncomfortable.,color_family:Black,6  days ago,3
*******824,Warna tidak sekata sedikit,color_family:Navy Blue,09 Nov 2022,3
1***4,,color_family:Black,09 Sep 2023,3
Nico M.,satu mask saya order colour merah sampai colour pink kurang berpuas hati,Color Family:Grey,21 Jul 2022,3
Kenixsoo,received in not good condition,Color Family:Black,17 Feb 2022,3
Nur F.,Dah sampai...tapi agak kecewa...order yg wrna pink tpi yg smpai wrna lain...,Color Family:Light Blue,05 Feb 2022,3
Guat P.,有点小,color_family:Black,04 Sep 2023,3
Mai S.,"Order colour lain 
Spai colour lain",Color:Navy Blue,25 Mar 2022,3
P***a,It is not 4 layer. Very thin. Bad quality,Color Family:Navy Blue,30 Jul 2022,3
y***s,ordered dark red get pink colour.,Color Family:Purple,26 Apr 2022,3
SS S.,Received as advertised. The price is cheap. The material is on the thin side though. Not recommended to those that looking for better quality mask.,color_family:Black,15 Oct 2022,3
L***.,Material very very thin. Need to wear double layer. It took 6 days to reached.,color_family:Light green,19 Aug 2022,3
jazz L.,Very Comfortable for wear,color_family:Black,3  weeks ago,3
a***a,boleh katakan tiap bulan beli mask dekat sini sebab murah. tapi ada je 4/5 missing item tak boleh refund pulak tu. mula mula tak pe la takat 30 sen je 1 pack.  annoying jugak kalau kumpul kumpul dekat 20 ringgit jugak. kali ni cuba chat pasal missing item tapi tak balas pun lol.,color_family:Headloop Pink,25 Oct 2023,3
k***.,"material very thin, ear loop string easily tear out.",color_family:Light green,24 Sep 2022,3
Cutecute,quality ok,color_family:Black,24 Aug 2022,3
CHIN P.,Order 14 packs but received 12 pack,color_family:White,09 May 2023,3
K***I,"The quality is not very good, it feels thin 
Good courier service",Color Family:Grey,03 Aug 2022,3
kam S.,very slow delivery,color_family:Light green,11 May 2023,3
what G.,东西来了但很慢,Color:Purple,14 Apr 2022,3
Rahim A.,,color_family:Grey,01 Oct 2023,3
whtan,,color_family:Black,3  weeks ago,3
jojo,,color_family:Black,06 Oct 2022,3
C***.,mask so thin,Color Family:White,25 Jun 2022,3
1***9,,color_family:Black,29 Mar 2023,3
Boon L.,,color_family:Pink,28 Apr 2023,3
Steven W.,,color_family:Black,11 Nov 2022,3
********611,"Customer service not so good
Courier speed also slow",Color:Black,16 Feb 2022,3
Penny L.,why the kids mask no box?,color_family:Red,15 Jun 2023,3
Tan A.,seller did not pack the colors according to my order. eg I bought 5 packets grey and they did not send grey but replace with black,Color Family:Black,27 Jun 2022,3
D***.,"Parcel has arrived. come with free box too but sadly I order three mask but that came only one. Disappoint with the seller :(
Please be more aware Seller. Don't make the next mistake. Thank you:)",Color Family:Black,26 Jan 2022,3
Y***n,,color_family:Headloop Black,19 May 2023,3
tomhee,少一包,Color Family:Grey,13 Jun 2022,3
meena,,color_family:Black,27 Aug 2022,3
r***n,"x sempat nak buka lagi
janji sampai",Color:Navy Blue,12 Apr 2022,3
*******704,ok tapi 1 tak dapat tak pe la,Color Family:Red,07 Apr 2022,3
Tan P.,bad quality,color_family:White,13 Nov 2022,3
Josephine L.,didn't delivery on time,color_family:Black,13 May 2023,3
Kiew,"Masks quality 😷 😷 was so so, masks very thin and soft 😷😷😌😌😊😊",Color Family:Grey,08 Mar 2022,3
Cecilia S.,Received goods in good packing..But very DISAPPOINTED with the color.. Write Navy blue..but u all see the photo of the color i received.. NOT navy blue..,color_family:Navy Blue,03 Oct 2023,3
Lee H.,,color_family:White,12 Sep 2022,3
s***.,BARANG DAH SAMPAI INI KALI KETIGA BELI KAT KEDAI INI TAPI KALI INI MASK AGAK NIPIS DAN ADA BAU HAMPA SIKIT APA PUN OK LAH,color_family:WhitePattern20PCS,17 Nov 2022,3
W***.,got few packet unseal,Color Family:White,11 Jul 2022,3
z***i,banyak yg putus...,color_family:Headloop Purple,10 Apr 2023,3
Z***e,"Seller did not give exact amount! Delivery was quick, but I hope they can count the packets accurately!",Color Family:Light blue,04 Apr 2022,3
D***e,Nice colors but the string quality is not so good. Many pieces got broken.,color_family:Navy Blue,27 Oct 2022,3
Patrick C.,"Poor quality, its like old stocks.",color_family:Black,03 Nov 2023,3
****1,"Abit slow in delivery.. and mask got some smell, it’s okay though",Color Family:White,22 Jun 2022,3
Lee S.,,color_family:White,20 May 2023,3
mohamad Z.,product a bit thin,Color Family:Headloop Grey,01 Aug 2022,3
Cecilia S.,Received goods in good packing.. Black and white color right,color_family:Black,03 Oct 2023,3
waniey,,color_family:Light Brown,13 May 2023,3
MissFira,hmmm beli hitam tp kualiti tk ok sgt bertompok2 putih . da la kaler hitam .tkpalaa pakai jela utk dkt2 .,color_family:Black,02 Sep 2022,3
Yoryor C.,Nipis mask,Color Family:White,23 Jul 2022,3
MUHAMMAD T.,guve 3 star because seller send wrong color. suppose to be dark red but got pink. its so girly,color_family:Dark Red,06 Dec 2022,3
Emmelyn H.,,color_family:Light Brown,14 Apr 2023,3
*******428,lambat sangat shipping,Color Family:Light Brown,04 Apr 2022,3
Ken C.,,color_family:Black,13 Dec 2022,3
Lew L.,鼻子中上方是没有凹下小尖角的，戴起来没那么舒服。,color_family:Black,19 Mar 2023,3
0***3,"Good,worth buying.tq",color_family:White,13 Jun 2024,4
万增 温.,,Color Family:White,23 Jul 2022,4
SITI A.,Agak nipisb&  kecil berbanding produk yg sebelumnya serta talinya lebih pendek.,color_family:Black,21 Apr 2023,4
yipkeecheong,,color_family:Black,21 Sep 2022,4
Y***n,,color_family:Black,09 Mar 2023,4
L***.,Slow delivery,Color Family:Grey,06 Mar 2022,4
Tan B.,,color_family:Yellow,10 Jun 2023,4
Low J.,purchased on 21 Nov received on 1 Dec. super slow delivery. ordered 2 packs of red but received one only. another one received another colour but it's fine,color_family:Navy Blue,02 Dec 2022,4
*******936,,color_family:Light Brown,22 Sep 2022,4
Ang L.,,color_family:Navy Blue,30 Aug 2022,4
Tan B.,,color_family:Dark blue,05 Aug 2023,4
FION L.,,color_family:White,2  weeks ago,4
johe K.,,color_family:Black,03 Nov 2022,4
Khoo B.,,color_family:Pink,01 Oct 2022,4
Tan B.,,Color Family:Red,16 Jul 2022,4
Angeline L.,,color_family:Grey,28 Jun 2023,4
Tan B.,,color_family:Black,02 Jun 2023,4
Clareta B.,yg lain ok tp ada oder dark brown dpt lain x cek oder ke msa nk packing 😒😒,Color Family:Black,17 Jun 2022,4
Michelle,,color_family:White,20 Nov 2022,4
C***.,"fast delivery. quality is thin, only 3 layers, not 4 layers as claimed. price is cheap considering it's on 3 layers. not suitable for bigger face man as the mouth area will be too tight.",Color Family:White,21 Jul 2022,4
syed,,Color Family:Red,20 Apr 2022,4
Tan B.,,color_family:Dark Brown,13 Sep 2022,4
K***e,"Tq barang dah sampai,
Mask hitam ok, mask putih nipis sikit..",Color:Black,06 Nov 2021,4
Tan B.,,color_family:Navy Blue,05 Aug 2023,4
jazz L.,Comfortable and price ischeaper.,color_family:White,3  weeks ago,4
1***8,Tidak sama warna dalam gambar,Color Family:Grey,01 Jun 2022,4
Corinne G.,,color_family:Navy Blue,01 Jan 2024,4
man B.,,Color Family:Black,19 Feb 2022,4
A***.,The duck mask is very thin. Delivery is quit slow. Ordered 7th reached 14th,color_family:White,14 May 2023,4
angkai300,,Color Family:Black,30 Jul 2022,4
Wong W.,,Color Family:Black,25 Jul 2022,4
********928,,Color Family:Grey,28 Feb 2022,4
Sareen D.,,color_family:Black,26 Feb 2023,4
H***.,Packaging is ok. Price is reasonable. Just that the colour is not accurate but is disposal mask..so no big issue,color_family:Black,04 Apr 2023,4
Tan S.,,color_family:Purple,25 Aug 2022,4
0***2,,color_family:WhitePattern20PCS,20 Mar 2023,4
0***1,价钱=质量,color_family:White,14 Aug 2023,4
Joanne L.,Goods received in good condition and fast delivery. Will repeat again anyway thank you seller.,color_family:Black,08 Dec 2023,4
Summer 彦.,,color_family:White,15 Apr 2023,4
L***.,Quality and price are reasonable. Recommend to buy from this seller. Fast delivery.,color_family:White,29 Jul 2023,4
edie,,color_family:Headloop Black,30 Jul 2023,4
WAN N.,,Color:Black,02 Mar 2022,4
Chan S.,,color_family:Light Brown,21 Apr 2023,4
Sebastian K.,"I bought 1 of each colour to try and can say it's a mix bag. there are some thinner and some thicker. I would avoid light blue, purple, orange, and light grey because those feel thin compared to the rest. Rest of the colours feel better but it's not up to par with the best k94. Above average.",Color Family:Light Brown,06 Jul 2022,4
C***.,Overall is good. It’s quite cheap and I ordered 20 packs. Will buy again next time.,color_family:Purple,16 May 2023,4
Srien A.,,color_family:Black,10 Dec 2022,4
H***.,"Surprise that the size is smaller than my previous order, ok for small size lady but too small for a man to wear.",color_family:White,23 Mar 2024,4
m***.,thanks 👍,Color Family:White,15 Jun 2022,4
KHAIRUL A.,,Color Family:Black,25 Jun 2022,4
PATRICK K.,,color_family:White,07 Jan 2023,4
Lee K.,,color_family:White,08 May 2023,4
*******900,nipis oky lh dgn harga,Color:Navy Blue,06 Feb 2022,4
1***8,,Color Family:Navy Blue,20 Jul 2022,4
Jannice T.,"Very fast delivery.
Same as per advertised.
Cheaper than other sellers.",color_family:Headloop Grey,05 Oct 2022,4
M***.,Ccolor was much different from pic shown 😅,Color Family:Light green,30 Apr 2022,4
Shah A.,,Color:Black,18 Mar 2022,4
Goh S.,,color_family:White,22 Nov 2022,4
0***2,,color_family:Random Pattern,05 Mar 2023,4
y***.,,Color Family:Dark Salmon,05 Apr 2022,4
gptoh,,color_family:Black,29 Mar 2023,4
J***.,"Convenient earloop design,",color_family:White,27 Jun 2024,4
C***.,,color_family:White,14 Nov 2022,4
0***0,nipis,color_family:Black,04 Nov 2022,4
E***.,ok,color_family:Headloop Pink,09 Dec 2022,4
Ramesh R.,initially have some paint smell...but then oklah. Overall good product value. Recommended to buy non colour type to avoid paint smell.,Color Family:Dark Red,30 Apr 2022,4
N***.,,color_family:Headloop Brown,03 Aug 2023,4
1***9,,color_family:Black,18 May 2023,4
Che D.,,color_family:hijau,14 Aug 2022,4
Tan C.,"Good product.......... Good quality......
Good condition.......",color_family:Black,30 Sep 2023,4
Hon L.,,Color Family:Black,06 Feb 2022,4
leong C.,,color_family:Black,29 Mar 2023,4
Tan B.,,color_family:Red,19 Dec 2022,4
J***.,,Color Family:Dark Brown,10 Mar 2022,4
HELEN,,Color Family:White,17 Mar 2022,4
*******538,good,color_family:Grey,06 Dec 2022,4
Lim K.,very very fast delivery.  cheap. packed well in plastic bag.,color_family:Careion 3D White,17 May 2023,4
Fan W.,,Color Family:White,20 Jul 2022,4
k***i,Mask putih yg dpt agak nipis & kalau kedut nampak ketara but service laju & i like it👍🏻,Color Family:White,29 Jul 2022,4
Tan S.,packaging not so good.,color_family:Light Brown,14 May 2023,4
*******836,,Color Family:Black,22 Mar 2022,4
Tan B.,,color_family:Black,03 Sep 2022,4
Kassim B.,,color_family:Black,12 Dec 2022,4
W***.,fast delivery but one piece is broken,color_family:Black,12 Apr 2023,4
Jannice T.,"Many choices of colours 
Value for money masks.
Fast delivery. 
Nicely packed.",Color Family:Red,23 Mar 2022,4
BC K.,"products packaging not see through, can't see the mask colour inside.",Color Family:Black,03 Apr 2022,4
8***1,,Color Family:Light Brown,09 Mar 2022,4
mawaria🌷,ok..dpt spt yg spt yg di order,color_family:Light blue,30 Aug 2022,4
Zhisin,No problem 👍,color_family:Black,29 Dec 2022,4
FAYYADH H.,"barang ok tapi tak sesuai dgn saya...
penghantaran pantas...
berdesup sampai....",Color Family:Dark Red,22 Apr 2022,4
Myra H.,,Color Family:Dark Brown,16 Mar 2022,4
RAINBOW C.,,color_family:Light Brown,28 Mar 2023,4
ciaos,,color_family:White,16 Jun 2023,4
L***.,I bought a few times from this seller. Good product quality and reasonable price.,color_family:White,27 Oct 2023,4
s***.,,color_family:Hitam,27 Sep 2022,4
Fei Y.,,color_family:Black,05 Mar 2023,4
Cecilia S.,what u pay..what u get,color_family:White,04 Oct 2023,4
Tay S.,,color_family:Black,13 Feb 2023,4
Nicole S.,Overall ok. Received 1 pack of masks with just 6 instead of 10. So 4 stars.,color_family:Black,02 Oct 2023,4
May M.,,color_family:Navy Blue,25 Sep 2022,4
Lisa H.,,Color Family:White,13 Feb 2022,4
Wong S.,,Color Family:Black,11 Apr 2022,4
Kak W.,,Color Family:Black,06 Apr 2022,4
s***e,"Received in good condition.
Quality not bad. 
Thanks seller!",color_family:White,22 Sep 2022,4
L***a,Parcel received in good condition and the products are OK. But the delivery time is a bit long. Thank you.,Color Family:Light green,17 Jul 2022,4
C***e,"place order on 28/7/22
received on 2/8/22

its quite nipis, not like original mask, but RM1 ok lah",Color Family:Black,02 Aug 2022,4
Collin T.,,Color Family:Light green,12 Apr 2022,4
M***.,,color_family:Headloop Light Brown,11 Aug 2022,4
Wilson Y.,Bought 20 units but only 19 units delivered. Probably misplaced during packing. Overall delivery is fast.,color_family:Black,18 Dec 2022,4
Fanny B.,,Color Family:Pink,03 Mar 2022,4
Tan B.,,color_family:Light blue,17 Nov 2022,4
M***.,,color_family:Navy Blue,16 Apr 2023,4
Kelvin W.,,color_family:Orange,06 Oct 2022,4
Tan M.,,Color Family:Grey,02 Mar 2022,4
Yen P.,,color_family:Black,20 Apr 2023,4
Natasha C.,,color_family:White,05 Jan 2023,4
*******085,less 1 pack,color_family:Black,26 Aug 2022,4
Khoo B.,,color_family:Light green,31 Aug 2022,4
6***6,the mask is a little thinner this time vs previous purchases,color_family:Purple,21 Oct 2022,4
Chan S.,Not bad,color_family:Grey,29 Oct 2022,4
Tariqur M.,,Color Family:Navy Blue,29 Apr 2022,4
G J.,,color_family:White,28 Oct 2022,4
L***.,,Color Family:Dark Salmon,06 May 2022,4
Tan B.,,color_family:Grey,22 Mar 2023,4
L***i,Average quality. Bit thin layer mask. Worth the price. Overall ok,color_family:Black,03 Jun 2023,4
*******286,,color_family:Navy Blue,20 Sep 2023,4
Wong S.,,color_family:Black,14 Apr 2023,4
*******286,,color_family:Black,20 Sep 2023,4
Pang C.,,Color Family:Black,21 Jul 2022,4
L***.,Seller sent all the correct colours ordered. Have not used the items but hope the quality will be ok.,color_family:White,11 Aug 2022,4
D***r,Seller I only receive 9pcs in this package I doubted it has been reopen and repackage pls check and do accordingly,Color Family:Yellow,22 Mar 2022,4
1***3,,color_family:Dark Brown,25 Oct 2022,4
Che D.,,color_family:Navy Blue,02 Dec 2022,4
K***a,,Color Family:Black,23 Mar 2022,4
NOR F.,,color_family:Careion 3D White,23 Nov 2023,4
Angeline L.,,color_family:Grey,01 Nov 2022,4
l***i,seemed a bit thinner than previous supplied.......,Color Family:Grey,06 Mar 2022,4
K***.,The packages are intact. High quality.Fast delivery.Good,color_family:White,09 Nov 2022,4
haipin C.,,color_family:Headloop Light Blue,09 Apr 2023,4
Lai C.,,Color Family:Navy Blue,05 Mar 2022,4
F***.,facemask ok sangat yg ni . berbaloi lah dengan harga.  terima kasih .,color_family:Hitam,25 Nov 2022,4
Lee F.,,color_family:Black,22 Aug 2022,4
Valerie V.,"All item is good, just the green colour not as the one I ordered, 27/3 order, 3/4 received",color_family:Black,03 Apr 2023,4
WW,Received in good condition but wrong color whice ordered dark red but come with red...,color_family:Dark Red,10 Jan 2023,4
Chee C.,,color_family:BlackPattern20PCS,09 Dec 2022,4
*******286,,color_family:White,20 Sep 2023,4
yipkeecheong,,color_family:Black,24 Nov 2022,4
A***e,,color_family:Careion 3D White,02 Nov 2023,4
Chong,,color_family:Black,25 Aug 2023,4
Hon L.,,Color Family:Grey,21 Mar 2022,4
Tan H.,,color_family:Black,05 Oct 2022,4
J***.,,Color Family:Black,07 Apr 2022,4
Cheah C.,Product quality was ok. Cuma tali face mask pendek sikit. Jadi kurang selesa di bahagian muka dan telinga rasa sikit sakit.,color_family:Black,15 Sep 2022,4
z***.,received different item from what was ordered. seller should check properly first before sendiind to the customer,color_family:Black,20 Sep 2022,4
m***1,mask agak nipis ..sesuai lah dgn harga,color_family:Headloop Navy Blue,21 Aug 2022,4
j***n,last time when i buy this quality is better but now it is very thin,color_family:White,28 Apr 2023,4
Adeline L.,"colour ordered were not delivered correctly.
pink and purple were totally darker version.
Took quite awhile to deliver.",Color Family:Green,22 Mar 2022,4
Su A.,,color_family:Pink,21 Nov 2022,4
Gui S.,Tq seller for fast delivery. However plz improve in packaging. 1 mask packet tear open.,Color Family:Dark Red,29 Jul 2022,4
O***g,,color_family:Careion 3D Black,11 May 2023,4
Tan B.,,color_family:Dark Red,17 Nov 2022,4
lee K.,,color_family:Grey,29 Sep 2023,4
Lee L.,,Color Family:Light blue,14 Jul 2022,4
6***7,,color_family:Black,30 Jan 2024,4
Shima H.,Ok lah murah . Tapi nipis sikit,Color Family:Hitam,29 Jul 2022,4
Christina C.,"quality is the same everywhere in the same packaging seems.  but the color is.... not my screen issue, just not the color i ordered.. anyway, not that a big deal...",color_family:Dark Red,07 Apr 2023,4
Daphne C.,带收到的是白色😶,Color Family:Dark Red,02 Jun 2022,4
aaron C.,I ordered 15 packets of blue & 5 packets black but seller  sent 10 blue & 10 black.   I don’t use black.  It’s for someone else,color_family:Light blue,06 Nov 2022,4
J***w,thank you so much worth for money thank you so much worth for money,color_family:Black,18 Jan 2024,4
jen C.,,color_family:White,09 Jan 2024,4
Tan M.,,Color Family:Grey,02 Mar 2022,4
Ang L.,,color_family:Black,19 Aug 2022,4
nsa,thanks seller,color_family:Careion 3D Black,06 Jul 2023,4
Woo K.,ok okokokokoko okokokokokokokokokokokokokokokokokokokok okokokokoko,color_family:White,29 May 2024,4
Ipah I.,,Color Family:Yellow,09 Apr 2022,4
Aemy W.,Happy with the material quality.,Color Family:White,16 Mar 2022,4
MUHAMMAD S.,,color_family:Black,08 Jun 2024,4
*******607,thank u,Color Family:Black,03 Apr 2022,4
Lee C.,Ok,Color:Black,27 Apr 2022,4
Michelle,,color_family:White,09 Nov 2022,4
*******286,,color_family:Careion 3D White,20 Sep 2023,4
Hon L.,,Color Family:Light Blue,24 Feb 2022,4
Tam F.,,Color Family:Pink,11 May 2022,4
Yan S.,,color_family:Black,26 Sep 2022,4
n***.,"Mask nipis. Kalau rasa bawang tu nipis, nipis lagi mask. Thank seller",color_family:White,24 Mar 2023,4
C***.,,color_family:Grey,01 Jan 2024,4
ziera,oder kaler lain...dpt wrna lain,Color Family:Navy Blue,19 Apr 2022,4
Teh A.,,Color Family:White,21 Jun 2022,4
jen C.,,color_family:Black,09 Jan 2024,4
Mohamad A.,,color_family:Black,02 Oct 2022,4
****0,价廉物美，已经是第二次购买，赞。,Color Family:Navy Blue,22 Jun 2022,4
*******286,,color_family:Pink,20 Sep 2023,4
Tan B.,,color_family:Black,05 Aug 2023,4
0***2,,color_family:TiffanyPattern20PCS,24 Feb 2023,4
6***8,,Color Family:White,10 Jan 2022,4
holly O.,"Missing dark brown color n replace w white color
Mask quite thin",Color Family:Dark Brown,28 Jul 2022,4
L***.,收到货了，可是有一些是断了一边的绳子的，tq 卖家👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:Black,05 Dec 2022,4
1***0,,Color Family:White,23 Jul 2022,4
Mel M.,,Color Family:Dark Red,01 Jun 2022,4
Kassim B.,,color_family:Yellow,12 Dec 2022,4
Kohei T.,It's a little small and can't be compared to the real Korean face masks.,color_family:Black,3  days ago,4
M***y,第一次买这家的口罩，只是不喜欢它不是封闭式的，不需要撕开上端就能开封。价钱确实比之前买别家的便宜也比之前买的口罩薄超多，感觉像薄薄的一层而已。,Color Family:White,04 Aug 2022,4
Fadsha Z.,Kali ke-3 beli face mask ni...Okey walaupun nipis sikit...,color_family:Hitam,25 Aug 2022,4
A***e,,color_family:Black,02 Nov 2023,4
Heng M.,,Color Family:Grey,28 Apr 2022,4
zulkifli,,Color Family:Black,09 May 2022,4
Tan B.,,color_family:Dark Red,19 Nov 2022,4
Cqienzainal,good,Color Family:Black,11 May 2022,4
C***a,Well received,Color Family:Black,13 Jul 2022,4
Khoo B.,,color_family:Pink,03 Jul 2023,4
1***2,,Color Family:Light Brown,11 Feb 2022,4
susi B.,,Color Family:Hitam,11 Jun 2022,4
****0,颜色美,Color Family:Purple,13 Jun 2022,4
Jamie T.,,color_family:Black,07 May 2023,4
dj J.,,color_family:Black,28 Aug 2022,4
1***8,fast delivery n good quality. however it seems a bit smaller than normal as it is quite tight upon wearing on my face. for my children they don't  seems to hv a problem with  it. overall happy with it n I give 4 stars. tq lazada n courier  abandoned. Will buy again when finish.,color_family:BlackPattern20PCS,23 Nov 2022,4
Muhammad S.,I order white colour,color_family:White,24 Mar 2023,4
S***.,Good value,color_family:Navy Blue,06 Dec 2022,4
J***o,"Quality is good, but i order navy blue, received colour of purple😅",color_family:Navy Blue,26 Sep 2023,4
ronny,"okey produk,cuma item tersalah kira kuantiti atau tak cukup kuantiti,tak ada makluman.mmmmmmm🤔🤔🤔🤔🤔🤔🤔 black kurang 1 order 20 dan Grey lebih 1 order 15",Color Family:Grey,14 Jul 2022,4
Aliff N.,"sangat berpuas hati dengan dengan produk yg dikirimkan , semoga dapat repeat order lagi lain kali",Color Family:Green,24 Mar 2022,4
1***0,,color_family:Black,10 Nov 2022,4
D***.,,color_family:Pink,03 May 2023,4
Sauu N.,,color_family:Pink,29 Jan 2023,4
Satiskumar G.,,color_family:Green,14 Aug 2022,4
Tan B.,,color_family:White,05 Aug 2023,4
Kenixsoo,,color_family:Navy Blue,02 Sep 2022,4
*******286,,color_family:Grey,20 Sep 2023,4
Cindy T.,,Color Family:Grey,12 Jul 2022,4
Angela Y.,👍👍👍👍👍👍,Color Family:Purple,15 Feb 2022,4
m***.,"jenuh menunggu nak sampai 😂
lambat betul seller nak post..
tp mask smua cukup je cuma lambat sgt 😅",color_family:Black,22 Sep 2022,4
M***.,"Fast delivery, but poor handling during deliver, package received was torned.",color_family:Black,18 Oct 2022,4
L***.,Quality and price are reasonable. Recommend to buy from this seller. Fast delivery.,color_family:Careion 3D White,29 Jul 2023,4
0***9,,Color Family:Black,10 Apr 2022,4
N***.,Product received in good condition and product amount correct.,color_family:Black,18 May 2023,4
Emmy H.,,Color Family:White,14 Jul 2022,4
6***6,nice,Color Family:Black,08 Jul 2022,4
Loh L.,I bought from this seller a few times. Good product quality and fast delivery.,color_family:Careion 3D White,27 Oct 2023,4
